1,1,0.4269560087879396,0.14658228719547334,0.3339554088182868,0.0925062951983003
1,2,0.4,0.1,0.4,0.1
1,3,0.1,0.3,0.3,0.3
1,4,0.4,0.2,0.2,0.2
1,5,0.4,0.4,0.1,0.1
2,1,0.09175064506036028,0.17722578081953866,0.3353163845224423,0.39570718959765877
2,2,0.1,0.4,0.1,0.4
2,3,0.2,0.2,0.2,0.4
2,4,0.3,0.1,0.3,0.3
2,5,0.1,0.1,0.4,0.4
3,1,0.06524749930835051,0.07057325352193891,0.5321831626018165,0.33199608456789403
3,2,0.3,0.3,0.3,0.1
3,3,0.2,0.2,0.4,0.2
3,4,0.4,0.1,0.4,0.1
3,5,0.1,0.1,0.4,0.4
4,1,0.25318371578638,0.4977966887310511,0.014198434873558872,0.23482116060901007
4,2,0.4,0.4,0.1,0.1
4,3,0.1,0.4,0.1,0.4
4,4,0.2,0.4,0.2,0.2
4,5,0.3,0.3,0.1,0.3
5,1,0.40355149092802267,0.4358307981085282,0.058466508749856066,0.10215120221359303
5,2,0.2,0.4,0.2,0.2
5,3,0.10000000000000002,0.7,0.10000000000000002,0.10000000000000002
5,4,0.4,0.4,0.1,0.1
5,5,0.1,0.4,0.1,0.4
6,1,0.3550601088367188,0.11848046205246289,0.37436553268198625,0.15209389642883223
6,2,0.4,0.2,0.2,0.2
6,3,0.4,0.4,0.1,0.1
6,4,0.1,0.4,0.1,0.4
6,5,0.7,0.10000000000000002,0.10000000000000002,0.10000000000000002
7,1,0.2699461027204625,0.009982159632528855,0.45394330869019045,0.26612842895681815
7,2,0.10000000000000002,0.10000000000000002,0.7,0.10000000000000002
7,3,0.1,0.1,0.4,0.4
7,4,0.2,0.2,0.4,0.2
7,5,0.4,0.1,0.4,0.1
8,1,0.09248279350481392,0.14832396654429506,0.4827509657310637,0.27644227421982726
8,2,0.4,0.1,0.4,0.1
8,3,0.1,0.1,0.4,0.4
8,4,0.7,0.10000000000000002,0.10000000000000002,0.10000000000000002
8,5,0.2,0.2,0.2,0.4
9,1,0.3182419855234019,0.1786358992081151,0.15015620894286102,0.352965906325622
9,2,0.4,0.2,0.2,0.2
9,3,0.4,0.1,0.4,0.1
9,4,0.4,0.4,0.1,0.1
9,5,0.3,0.3,0.3,0.1
10,1,0.056687079517046,0.24481229271512123,0.27383938947304254,0.4246612382947902
10,2,0.4,0.4,0.1,0.1
10,3,0.10000000000000002,0.7,0.10000000000000002,0.10000000000000002
10,4,0.1,0.4,0.1,0.4
10,5,0.2,0.2,0.2,0.4
