10,1,44.57142857142857,43.714285714285715,18.32083680470108
10,2,34.5,28.0,1.9039432764659772
20,1,43.76923076923077,43.76923076923077,17.71854242205408
20,2,33.666666666666664,29.0,8.733715004382601
30,1,47.75,45.45,17.04457391664573
30,2,34.0,28.333333333333332,7.753135566408671
40,1,47.869565217391305,46.47826086956522,17.123812447612853
40,2,34.0,32.0,8.522030274529655
50,1,49.06896551724138,46.172413793103445,16.703293088490067
50,2,34.5,31.15,7.996170958652648
60,1,47.67567567567568,44.75675675675676,17.379282057963604
60,2,34.31818181818182,32.22727272727273,8.191786856408463
70,1,46.72727272727273,46.63636363636363,17.298485578390533
70,2,33.6,30.84,8.631755325540686
80,1,49.80769230769231,47.23076923076923,18.19639326379409
80,2,33.51851851851852,32.2962962962963,9.08026999350828
90,1,49.2,46.81666666666667,18.195829039767446
90,2,33.51724137931034,31.79310344827586,9.125560918045833
100,1,49.68181818181818,47.10606060606061,17.844992455566082
100,2,33.121212121212125,31.818181818181817,9.621963702450575
